,,,,,,,,,,,,,,,,,,
3380,"Lafayette, IN",·,·,·,·,·,·,·,·,·,X,·,X,X,X,X,·,·
3390,"Lafayette, LA",·,·,X,X,·,·,·,·,·,X,·,·,·,·,·,·,X
3391,"La Grange, IL",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
3392,"La Grange, GA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3393,"La Porte, IN",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
3394,"La Salle, IL",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3395,"Lackawanna, NY",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
3396,"Laconia, NH",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
3400,"Lake Charles, LA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
3405,"Lakeland, FL",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
3410,"Lakewood, CO",·,·,·,·,·,X,X,·,·,·,·,·,·,·,·,·,·
3430,"Lakewood, OH",·,·,·,·,·,·,·,·,·,X,X,X,·,·,·,·,·
3440,"Lancaster, CA",·,·,X,X,·,·,·,·,·,·,·,·,·,·,·,·,·
3450,"Lancaster, PA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,X
3451,"Lancaster, OH",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
3470,"Lansing, MI",·,·,X,X,·,·,·,X,X,X,X,X,X,·,·,·,·
3471,"Lansingburgh, NY",·,·,·,·,·,·,·,·,·,·,·,·,X,·,·,·,·
3480,"Laredo, TX",X,X,X,X,·,X,·,·,·,X,·,X,X,·,·,·,·
3481,"Latrobe, PA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3482,"Laurel, MS",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3490,"Las Vegas, NV",·,·,X,X,X,X,X,·,·,·,·,·,·,·,·,·,·
3510,"Lawrence, MA",·,·,·,·,·,·,·,X,X,X,X,X,X,X,X,X,·
3511,"Lawrence, KS",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3512,"Lawton, OK",X,X,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3513,"Leadville, CO",·,·,·,·,·,·,·,·,·,·,·,·,X,X,·,·,·
3520,"Leavenworth, KS",·,·,·,·,·,·,·,·,·,X,·,X,X,X,X,·,·
3521,"Lebanon, PA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3522,"Leominster, MA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3530,"Lehigh, PA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,X,·,·
3550,"Lewiston, ME",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
3551,"Lewistown, PA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3560,"Lewisville, TX",X,X,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
3570,"Lexington, KY",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
3590,"Lexington-Fayette, KY",X,X,X,X,·,X,X,·,·,·,·,·,·,·,·,·,·
3610,"Lima, OH",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
3630,"Lincoln, NE",X,X,X,X,·,·,·,·,·,X,X,X,X,X,·,·,·
3631,"Lincoln, IL",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
3632,"Lincoln Park, MI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3633,"Lincoln, RI",·,·,·,·,·,·,·,·,·,X,·,·,·,X,·,·,·
3634,"Linden, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3635,"Little Falls, NY",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3638,"Lodi, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3639,"Logansport, IN",·,·,·,·,·,·,·,·,·,X,·,X,X,X,·,·,·
3650,"Little Rock, AR",X,X,X,X,·,·,·,X,X,X,X,X,X,X,X,·,·
3670,"Livonia, MI",·,·,X,X,·,X,X,·,·,·,·,·,·,·,·,·,·
3680,"Lockport, NY",·,·,·,·,·,·,·,·,·,X,·,X,X,X,X,·,·
3690,"Long Beach, CA",X,X,X,X,X,X,X,·,·,X,X,X,·,·,·,·,·
3691,"Long Branch, NJ",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
3692,"Long Island City, NY",·,·,·,·,·,·,·,·,·,·,·,·,·,X,·,·,·
3693,"Longview, WA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3710,"Lorain, OH",·,·,·,·,·,·,·,X,X,X,X,X,X,·,·,·,·
3730,"Los Angeles, CA",X,X,X,X,X,X,X,X,X,X,X,X,X,X,·,·,·
3750,"Louisville, KY",·,·,·,·,·,X,X,X,X,X,X,X,X,X,X,X,X
3765,"Lower Merion, PA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
3770,"Lowell, MA",X,X,X,X,·,X,·,X,X,X,X,X,X,X,X,X,X
3771,"Lubbock, TX",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3772,"Lynbrook, NY",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3790,"Lynchburg, VA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
3800,"Lyndhurst, NJ",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
3810,"Lynn, MA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,X
3830,"Macon, GA",·,·,·,·,·,·,X,·,·,X,X,X,X,X,X,·,·
3850,"Madison, IN",·,·,·,·,·,·,·,·,·,·,·,·,·,·,X,·,·
3870,"Madison, WI",·,·,X,X,·,·,X,X,X,X,X,X,X,X,·,·,·
3871,"Mahanoy City, PA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3890,"Malden, MA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
3891,"Mamaroneck, NY",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3910,"Manchester, NH",X,X,X,X,·,X,·,·,·,X,X,X,X,X,X,X,X
3911,"Manchester, CT",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3912,"Manhattan, KS",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3913,"Manistee, MI",·,·,·,·,·,·,·,·,·,·,·,X,X,·,·,·,·
3914,"Manitowoc, WI",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3915,"Mankato, MN",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3929,"Maplewood, NJ",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
3930,"Mansfield, OH",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
3931,"Maplewood, MO",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3932,"Marietta, OH",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3933,"Marinette, WI",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3934,"Marion, IN",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3940,"Maywood, IL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3950,"Marion, OH",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
3951,"Marlborough, MA",·,·,·,·,·,·,·,·,·,X,·,X,X,X,·,·,·
3952,"Marquette, MI",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3953,"Marshall, TX",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
3954,"Marshalltown, IA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3955,"Martins Ferry, OH",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3956,"Martinsburg, WV",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
3957,"Mason City, IA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
3958,"Massena, NY",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3959,"Massillon, OH",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3960,"McAllen, TX",X,X,X,X,·,·,·,·,·,·,·,·,·,·,·,·,·
3961,"Mattoon, IL",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
3962,"Mcalester, OK",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
3963,"Mccomb, MS",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3964,"Mckees Rocks, PA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
3970,"McKeesport, PA",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
3971,"Meadville, PA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3990,"Medford, MA",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
3991,"Medford, OR",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
3992,"Melrose, MA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
3993,"Melrose Park, IL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4010,"Memphis, TN",·,·,X,X,·,X,X,X,X,X,X,X,X,X,X,X,·
4011,"Menominee, MI",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
4030,"Meriden, CT",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
4040,"Meridian, MS",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
4041,"Methuen, MA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
4050,"Mesa, AZ",X,X,X,X,·,·,X,·,·,·,·,·,·,·,·,·,·
4070,"Mesquite, TX",·,·,X,X,·,X,·,·,·,·,·,·,·,·,·,·,·
4090,"Metairie, LA",X,X,X,X,·,X,X,·,·,·,·,·,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
4110,"Miami, FL",X,X,X,X,·,X,X,X,X,X,X,·,·,·,·,·,·
4120,"Michigan City, IN",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
4121,"Middlesboro, KY",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4122,"Middletown, CT",·,·,·,·,·,·,·,·,·,X,·,X,X,X,·,·,·
4123,"Middletown, NY",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
4124,"Middletown, OH",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
4125,"Milford, CT",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4126,"Milford, MA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
4127,"Millville, NJ",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
4128,"Milton, MA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4130,"Milwaukee, WI",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4150,"Minneapolis, MN",X,X,X,X,·,X,X,X,X,X,X,X,X,X,X,·,·
4151,"Minot, ND",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4160,"Mishawaka, IN",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
4161,"Missoula, MT",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
4162,"Mitchell, SD",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4163,"Moberly, MO",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
4170,"Mobile, AL",·,·,X,X,·,X,X,X,X,X,X,X,X,X,X,X,X
4190,"Modesto, CA",·,·,X,X,·,X,X,·,·,X,·,·,·,·,·,·,·
4210,"Moline, IL",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
4211,"Monessen, PA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
4212,"Monroe, MI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4213,"Monroe, LA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
4214,"Monrovia, CA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4230,"Montclair, NJ",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
4250,"Montgomery, AL",·,·,X,X,·,X,·,·,·,X,X,X,X,X,X,·,·
4251,"Morgantown, WV",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4252,"Morristown, NJ",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
4253,"Moundsville, WV",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4254,"Mount Arlington, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4255,"Mount Carmel, PA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
4256,"Mount Clemens, MI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4260,"Mount Lebanon, PA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
4270,"Moreno Valley, CA",X,X,X,X,·,X,·,·,·,·,·,·,·,·,·,·,·
4290,"Mount Vernon, NY",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
4291,"Mount Vernon, IL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4310,"Muncie, IN",·,·,·,·,·,·,·,X,X,X,X,X,X,·,·,·,·
4311,"Munhall, PA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4312,"Murphysboro, IL",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
4313,"Muscatine, IA",·,·,·,·,·,·,·,·,·,X,·,·,X,·,·,·,·
4330,"Muskegon, MI",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
4331,"Muskegon Heights, MI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4350,"Muskogee, OK",·,·,·,·,·,·,·,·,·,X,X,X,·,·,·,·,·
4351,"Nanticoke, PA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
4370,"Nantucket, MA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
4390,"Nashua, NH",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,·
4410,"Nashville-Davidson, TN",X,X,X,X,·,X,X,·,·,·,·,·,·,·,·,·,·
4411,"Nashville, TN",·,·,·,·,·,·,·,X,X,X,X,X,X,X,X,X,X
4413,"Natchez, MS",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
4414,"Natick, MA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
4415,"Naugatuck, CT",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
4416,"Needham, MA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4420,"Neptune, NJ",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
4430,"New Albany, IN",·,·,·,·,·,·,·,·,·,X,·,X,X,X,X,X,·
4450,"New Bedford, MA",·,·,·,·,·,·,·,X,X,X,X,X,X,X,X,X,X
4451,"New Bern, NC",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4452,"New Brighton, NY",·,·,·,·,·,·,·,·,·,·,·,·,·,X,·,·,·
4470,"New Britain, CT",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
4490,"New Brunswick, NJ",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,·
4510,"New Castle, PA",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
4511,"New Castle, IN",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4530,"New Haven, CT",X,X,X,X,·,X,·,X,X,X,X,X,X,X,X,X,X
4550,"New London, CT",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,X,·
4570,"New Orleans, LA",X,X,·,·,X,X,X,X,X,X,X,X,X,X,X,X,X
4571,"New Philadelphia, OH",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4590,"New Rochelle, NY",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
4610,"New York, NY",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4611,"Brooklyn, NY",·,·,·,·,·,·,·,·,·,·,·,·,·,X,X,X,X
4630,"Newark, NJ",X,X,X,X,·,X,X,·,·,X,X,X,X,X,X,X,X
4650,"Newark, OH",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
4670,"Newburgh, NY",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,·
4690,"Newburyport, MA",·,·,·,·,·,·,·,·,·,X,·,X,X,X,X,X,·
4710,"Newport, KY",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,·
4730,"Newport, RI",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,·
4750,"Newport News, VA",X,X,X,X,·,·,X,·,·,X,X,X,X,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
4770,"Newton, MA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
4771,"Newton, IA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4772,"Newton, KS",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4790,"Niagara Falls, NY",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
4791,"Niles, MI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4792,"Niles, OH",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4810,"Norfolk, VA",·,·,X,X,·,·,X,X,X,X,X,X,X,X,X,X,X
4811,"Norfolk, NE",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4820,"North Las Vegas, NV",·,·,X,X,·,·,·,·,·,·,·,·,·,·,·,·,·
,"Northern Liberties, PA (See Philadelphia)",,,,,,,,,,,,,,,,,
4830,"Norristown Boro, PA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
4831,"North Adams, MA",·,·,·,·,·,·,·,·,·,X,·,X,X,X,·,·,·
4832,"North Attleborough, MA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4833,"North Bennington, VT",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4834,"North Braddock, PA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
4835,"North Branford, CT",·,·,·,·,·,·,·,·,·,·,·,·,X,·,·,·,·
4836,"North Haven, CT",·,·,·,·,·,·,·,·,·,·,·,·,X,·,·,·,·
4837,"North Little Rock, AR",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4838,"North Platte, NE",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4839,"North Providence, RI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4840,"Northampton, MA",·,·,·,·,·,·,·,·,·,X,·,X,X,X,·,·,·
4841,"North Tonawanda, NY",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
4842,"North Yakima, WA",·,·,·,·,·,·,·,·,·,·,·,X,·,·,·,·,·
4843,"Northbridge, MA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
4845,"North Bergen, NJ",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
4860,"Norwalk, CA",·,·,X,X,·,·,·,·,·,·,·,·,·,·,·,·,·
4870,"Norwalk, CT",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
4890,"Norwich, CT",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,X
4900,"Norwood, OH",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
4901,"Norwood, MA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4902,"Nutley, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4905,"Oak Park, IL",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
4910,"Oak Park Village, IL",·,·,·,·,·,·,·,·,·,X,X,X,·,·,·,·,·
4930,"Oakland, CA",X,X,X,X,·,X,X,·,·,X,X,X,X,X,X,·,·
4950,"Oceanside, CA",·,·,·,·,·,X,·,·,·,·,·,·,·,·,·,·,·
4970,"Ogden, UT",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
4971,"Ogdensburg, NY",·,·,·,·,·,·,·,·,·,X,·,X,X,X,X,·,·
4972,"Oil City, PA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
4990,"Oklahoma City, OK",·,·,X,X,X,X,X,X,X,X,X,X,X,·,X,·,·
4991,"Okmulgee, OK",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4992,"Old Bennington, VT",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4993,"Old Forge, PA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
4994,"Olean, NY",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
4995,"Olympia, WA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
4996,"Olyphant, PA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5010,"Omaha, NE",·,·,·,·,·,·,X,X,X,X,X,X,X,X,·,·,·
5011,"Oneida, NY",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5012,"Oneonta, NY",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5030,"Ontario, CA",X,X,X,X,·,X,·,·,·,·,·,·,·,·,·,·,·
5040,"Orange, CA",·,·,X,X,·,X,·,·,·,·,·,·,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
5050,"Orange, NJ",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
5051,"Orange, CT",·,·,·,·,·,·,·,·,·,·,·,X,·,·,·,·,·
5070,"Orlando, FL",·,·,·,·,·,X,X,X,X,X,·,·,·,·,·,·,·
5090,"Oshkosh, WI",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
5091,"Oskaloosa, IA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5092,"Ossining, NY",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
5110,"Oswego, NY",·,·,·,·,·,·,·,·,·,X,·,X,X,X,X,X,X
5111,"Ottawa, IL",·,·,·,·,·,·,·,·,·,X,·,·,X,·,·,·,·
5112,"Ottumwa, IA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
5113,"Owensboro, KY",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
5114,"Owosso, MI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5116,"Painesville, OH",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5117,"Palestine, TX",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
5118,"Palo Alto, CA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5119,"Pampa, TX",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5121,"Paris, TX",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
5122,"Park Ridge, IL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5123,"Parkersburg, WV",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
5124,"Parma, OH",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5125,"Parsons, KS",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
5130,"Oxnard, CA",·,·,X,X,·,X,X,·,·,·,·,·,·,·,·,·,·
5140,"Palmdale, CA",X,X,X,X,·,·,·,·,·,·,·,·,·,·,·,·,·
5150,"Pasadena, CA",X,X,X,X,·,X,·,·,·,X,X,X,·,·,·,·,·
5170,"Pasadena, TX",·,·,X,X,·,X,·,·,·,·,·,·,·,·,·,·,·
5180,"Paducah, KY",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
5190,"Passaic, NJ",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
5210,"Paterson, NJ",X,X,X,X,·,X,X,·,·,X,X,X,X,X,X,X,X
5230,"Pawtucket, RI",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
5231,"Peabody, MA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
5232,"Peekskill, NY",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
5233,"Pekin, IL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
5240,"Pembroke Pines, FL",·,·,X,X,·,·,·,·,·,·,·,·,·,·,·,·,·
5250,"Pensacola, FL",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
5255,"Pensauken, NJ",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
5269,"Peoria, AZ",·,·,X,X,·,·,·,·,·,·,·,·,·,·,·,·,·
5270,"Peoria, IL",·,·,X,X,·,X,X,X,X,X,X,X,X,X,X,X,·
5271,"Peoria Heights, IL",·,·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·
